province;province_initials;region;year;sector;energy_consumption;total_energy_consumption
Sud Sardegna;SU;Sardegna;2017;Agricoltura;61;1923
Sud Sardegna;SU;Sardegna;2017;Domestico;430;1923
Sud Sardegna;SU;Sardegna;2017;Industria;1012;1923
Sud Sardegna;SU;Sardegna;2017;Servizi;419;1923
Sud Sardegna;SU;Sardegna;2018;Agricoltura;59;1788
Sud Sardegna;SU;Sardegna;2018;Domestico;431;1788
Sud Sardegna;SU;Sardegna;2018;Industria;916;1788
Sud Sardegna;SU;Sardegna;2018;Servizi;381;1788
Sud Sardegna;SU;Sardegna;2019;Agricoltura;72;1828
Sud Sardegna;SU;Sardegna;2019;Domestico;445;1828
Sud Sardegna;SU;Sardegna;2019;Industria;945;1828
Sud Sardegna;SU;Sardegna;2019;Servizi;365;1828
Sud Sardegna;SU;Sardegna;2020;Agricoltura;54;1724
Sud Sardegna;SU;Sardegna;2020;Domestico;446;1724
Sud Sardegna;SU;Sardegna;2020;Industria;906;1724
Sud Sardegna;SU;Sardegna;2020;Servizi;316;1724
Sud Sardegna;SU;Sardegna;2021;Agricoltura;55;1807
Sud Sardegna;SU;Sardegna;2021;Domestico;470;1807
Sud Sardegna;SU;Sardegna;2021;Industria;940;1807
Sud Sardegna;SU;Sardegna;2021;Servizi;341;1807
Sud Sardegna;SU;Sardegna;2022;Agricoltura;53;1425
Sud Sardegna;SU;Sardegna;2022;Domestico;454;1425
Sud Sardegna;SU;Sardegna;2022;Industria;566;1425
Sud Sardegna;SU;Sardegna;2022;Servizi;351;1425
Taranto;TA;Puglia;2000;Agricoltura;83;6001
Taranto;TA;Puglia;2000;Domestico;580;6001
Taranto;TA;Puglia;2000;Industria;4923;6001
Taranto;TA;Puglia;2000;Servizi;414;6001
Taranto;TA;Puglia;2001;Agricoltura;83;5963
Taranto;TA;Puglia;2001;Domestico;568;5963
Taranto;TA;Puglia;2001;Industria;4903;5963
Taranto;TA;Puglia;2001;Servizi;408;5963
Taranto;TA;Puglia;2002;Agricoltura;77;5918
Taranto;TA;Puglia;2002;Domestico;594;5918
Taranto;TA;Puglia;2002;Industria;4790;5918
Taranto;TA;Puglia;2002;Servizi;456;5918
Taranto;TA;Puglia;2003;Agricoltura;73;5931
Taranto;TA;Puglia;2003;Domestico;607;5931
Taranto;TA;Puglia;2003;Industria;4764;5931
Taranto;TA;Puglia;2003;Servizi;485;5931
Taranto;TA;Puglia;2004;Agricoltura;49;6177
Taranto;TA;Puglia;2004;Domestico;629;6177
Taranto;TA;Puglia;2004;Industria;5025;6177
Taranto;TA;Puglia;2004;Servizi;473;6177
Taranto;TA;Puglia;2005;Agricoltura;71;6623
Taranto;TA;Puglia;2005;Domestico;636;6623
Taranto;TA;Puglia;2005;Industria;5376;6623
Taranto;TA;Puglia;2005;Servizi;538;6623
Taranto;TA;Puglia;2006;Agricoltura;88;6845
Taranto;TA;Puglia;2006;Domestico;640;6845
Taranto;TA;Puglia;2006;Industria;5488;6845
Taranto;TA;Puglia;2006;Servizi;628;6845
Taranto;TA;Puglia;2007;Agricoltura;75;6781
Taranto;TA;Puglia;2007;Domestico;642;6781
Taranto;TA;Puglia;2007;Industria;5495;6781
Taranto;TA;Puglia;2007;Servizi;568;6781
Taranto;TA;Puglia;2008;Agricoltura;84;6827
Taranto;TA;Puglia;2008;Domestico;648;6827
Taranto;TA;Puglia;2008;Industria;5485;6827
Taranto;TA;Puglia;2008;Servizi;607;6827
Taranto;TA;Puglia;2009;Agricoltura;74;5164
Taranto;TA;Puglia;2009;Domestico;651;5164
Taranto;TA;Puglia;2009;Industria;3822;5164
Taranto;TA;Puglia;2009;Servizi;616;5164
Taranto;TA;Puglia;2010;Agricoltura;79;6068
Taranto;TA;Puglia;2010;Domestico;649;6068
Taranto;TA;Puglia;2010;Industria;4720;6068
Taranto;TA;Puglia;2010;Servizi;618;6068
Taranto;TA;Puglia;2011;Agricoltura;81;7071
Taranto;TA;Puglia;2011;Domestico;658;7071
Taranto;TA;Puglia;2011;Industria;5706;7071
Taranto;TA;Puglia;2011;Servizi;624;7071
Taranto;TA;Puglia;2012;Agricoltura;82;6929
Taranto;TA;Puglia;2012;Domestico;673;6929
Taranto;TA;Puglia;2012;Industria;5477;6929
Taranto;TA;Puglia;2012;Servizi;696;6929
Taranto;TA;Puglia;2013;Agricoltura;75;5679
Taranto;TA;Puglia;2013;Domestico;622;5679
Taranto;TA;Puglia;2013;Industria;4315;5679
Taranto;TA;Puglia;2013;Servizi;666;5679
Taranto;TA;Puglia;2014;Agricoltura;64;6040
Taranto;TA;Puglia;2014;Domestico;598;6040
Taranto;TA;Puglia;2014;Industria;4712;6040
Taranto;TA;Puglia;2014;Servizi;665;6040
Taranto;TA;Puglia;2015;Agricoltura;70;5338
Taranto;TA;Puglia;2015;Domestico;625;5338
Taranto;TA;Puglia;2015;Industria;3945;5338
Taranto;TA;Puglia;2015;Servizi;696;5338
Taranto;TA;Puglia;2016;Agricoltura;64;5749
Taranto;TA;Puglia;2016;Domestico;598;5749
Taranto;TA;Puglia;2016;Industria;4394;5749
Taranto;TA;Puglia;2016;Servizi;691;5749
Taranto;TA;Puglia;2017;Agricoltura;82;5402
Taranto;TA;Puglia;2017;Domestico;622;5402
Taranto;TA;Puglia;2017;Industria;3982;5402
Taranto;TA;Puglia;2017;Servizi;714;5402
Taranto;TA;Puglia;2018;Agricoltura;70;5180
Taranto;TA;Puglia;2018;Domestico;606;5180
Taranto;TA;Puglia;2018;Industria;3799;5180
Taranto;TA;Puglia;2018;Servizi;703;5180
Taranto;TA;Puglia;2019;Agricoltura;74;5198
Taranto;TA;Puglia;2019;Domestico;614;5198
Taranto;TA;Puglia;2019;Industria;3828;5198
Taranto;TA;Puglia;2019;Servizi;681;5198
Taranto;TA;Puglia;2020;Agricoltura;82;4617
Taranto;TA;Puglia;2020;Domestico;620;4617
Taranto;TA;Puglia;2020;Industria;3295;4617
Taranto;TA;Puglia;2020;Servizi;619;4617
Taranto;TA;Puglia;2021;Agricoltura;82;4868
Taranto;TA;Puglia;2021;Domestico;649;4868
Taranto;TA;Puglia;2021;Industria;3506;4868
Taranto;TA;Puglia;2021;Servizi;629;4868
Taranto;TA;Puglia;2022;Agricoltura;76;4590
Taranto;TA;Puglia;2022;Domestico;616;4590
Taranto;TA;Puglia;2022;Industria;3258;4590
Taranto;TA;Puglia;2022;Servizi;639;4590
Teramo;TE;Abruzzo;2000;Agricoltura;24;1326
Teramo;TE;Abruzzo;2000;Domestico;256;1326
Teramo;TE;Abruzzo;2000;Industria;762;1326
Teramo;TE;Abruzzo;2000;Servizi;282;1326
Teramo;TE;Abruzzo;2001;Agricoltura;25;1381
Teramo;TE;Abruzzo;2001;Domestico;260;1381
Teramo;TE;Abruzzo;2001;Industria;788;1381
Teramo;TE;Abruzzo;2001;Servizi;307;1381
Teramo;TE;Abruzzo;2002;Agricoltura;22;1425
Teramo;TE;Abruzzo;2002;Domestico;271;1425
Teramo;TE;Abruzzo;2002;Industria;809;1425
Teramo;TE;Abruzzo;2002;Servizi;322;1425
Teramo;TE;Abruzzo;2003;Agricoltura;24;1462
Teramo;TE;Abruzzo;2003;Domestico;283;1462
Teramo;TE;Abruzzo;2003;Industria;820;1462
Teramo;TE;Abruzzo;2003;Servizi;334;1462
Teramo;TE;Abruzzo;2004;Agricoltura;27;1497
Teramo;TE;Abruzzo;2004;Domestico;289;1497
Teramo;TE;Abruzzo;2004;Industria;819;1497
Teramo;TE;Abruzzo;2004;Servizi;361;1497
Teramo;TE;Abruzzo;2005;Agricoltura;25;1534
Teramo;TE;Abruzzo;2005;Domestico;292;1534
Teramo;TE;Abruzzo;2005;Industria;829;1534
Teramo;TE;Abruzzo;2005;Servizi;386;1534
Teramo;TE;Abruzzo;2006;Agricoltura;25;1530
Teramo;TE;Abruzzo;2006;Domestico;298;1530
Teramo;TE;Abruzzo;2006;Industria;810;1530
Teramo;TE;Abruzzo;2006;Servizi;396;1530
Teramo;TE;Abruzzo;2007;Agricoltura;27;1559
Teramo;TE;Abruzzo;2007;Domestico;304;1559
Teramo;TE;Abruzzo;2007;Industria;816;1559
Teramo;TE;Abruzzo;2007;Servizi;410;1559
Teramo;TE;Abruzzo;2008;Agricoltura;27;1584
Teramo;TE;Abruzzo;2008;Domestico;314;1584
Teramo;TE;Abruzzo;2008;Industria;806;1584
Teramo;TE;Abruzzo;2008;Servizi;435;1584
Teramo;TE;Abruzzo;2009;Agricoltura;26;1473
Teramo;TE;Abruzzo;2009;Domestico;311;1473
Teramo;TE;Abruzzo;2009;Industria;691;1473
Teramo;TE;Abruzzo;2009;Servizi;443;1473
Teramo;TE;Abruzzo;2010;Agricoltura;25;1479
Teramo;TE;Abruzzo;2010;Domestico;317;1479
Teramo;TE;Abruzzo;2010;Industria;694;1479
Teramo;TE;Abruzzo;2010;Servizi;442;1479
Teramo;TE;Abruzzo;2011;Agricoltura;26;1498
Teramo;TE;Abruzzo;2011;Domestico;328;1498
Teramo;TE;Abruzzo;2011;Industria;687;1498
Teramo;TE;Abruzzo;2011;Servizi;455;1498
Teramo;TE;Abruzzo;2012;Agricoltura;28;1460
Teramo;TE;Abruzzo;2012;Domestico;326;1460
Teramo;TE;Abruzzo;2012;Industria;606;1460
Teramo;TE;Abruzzo;2012;Servizi;499;1460
Teramo;TE;Abruzzo;2013;Agricoltura;27;1440
Teramo;TE;Abruzzo;2013;Domestico;314;1440
Teramo;TE;Abruzzo;2013;Industria;595;1440
Teramo;TE;Abruzzo;2013;Servizi;502;1440
Teramo;TE;Abruzzo;2014;Agricoltura;25;1407
Teramo;TE;Abruzzo;2014;Domestico;301;1407
Teramo;TE;Abruzzo;2014;Industria;588;1407
Teramo;TE;Abruzzo;2014;Servizi;492;1407
Teramo;TE;Abruzzo;2015;Agricoltura;26;1457
Teramo;TE;Abruzzo;2015;Domestico;308;1457
Teramo;TE;Abruzzo;2015;Industria;605;1457
Teramo;TE;Abruzzo;2015;Servizi;517;1457
Teramo;TE;Abruzzo;2016;Agricoltura;24;1456
Teramo;TE;Abruzzo;2016;Domestico;299;1456
Teramo;TE;Abruzzo;2016;Industria;615;1456
Teramo;TE;Abruzzo;2016;Servizi;516;1456
Teramo;TE;Abruzzo;2017;Agricoltura;26;1488
Teramo;TE;Abruzzo;2017;Domestico;305;1488
Teramo;TE;Abruzzo;2017;Industria;631;1488
Teramo;TE;Abruzzo;2017;Servizi;525;1488
Teramo;TE;Abruzzo;2018;Agricoltura;27;1497
Teramo;TE;Abruzzo;2018;Domestico;306;1497
Teramo;TE;Abruzzo;2018;Industria;629;1497
Teramo;TE;Abruzzo;2018;Servizi;534;1497
Teramo;TE;Abruzzo;2019;Agricoltura;25;1473
Teramo;TE;Abruzzo;2019;Domestico;307;1473
Teramo;TE;Abruzzo;2019;Industria;641;1473
Teramo;TE;Abruzzo;2019;Servizi;498;1473
Teramo;TE;Abruzzo;2020;Agricoltura;56;1395
Teramo;TE;Abruzzo;2020;Domestico;311;1395
Teramo;TE;Abruzzo;2020;Industria;669;1395
Teramo;TE;Abruzzo;2020;Servizi;358;1395
Teramo;TE;Abruzzo;2021;Agricoltura;66;1486
Teramo;TE;Abruzzo;2021;Domestico;318;1486
Teramo;TE;Abruzzo;2021;Industria;714;1486
Teramo;TE;Abruzzo;2021;Servizi;386;1486
Teramo;TE;Abruzzo;2022;Agricoltura;67;1466
Teramo;TE;Abruzzo;2022;Domestico;301;1466
Teramo;TE;Abruzzo;2022;Industria;694;1466
Teramo;TE;Abruzzo;2022;Servizi;403;1466
Terni;TR;Umbria;2000;Agricoltura;12;2746
Terni;TR;Umbria;2000;Domestico;223;2746
Terni;TR;Umbria;2000;Industria;2316;2746
Terni;TR;Umbria;2000;Servizi;194;2746
Terni;TR;Umbria;2001;Agricoltura;12;2747
Terni;TR;Umbria;2001;Domestico;226;2747
Terni;TR;Umbria;2001;Industria;2303;2747
Terni;TR;Umbria;2001;Servizi;206;2747
Terni;TR;Umbria;2002;Agricoltura;12;2745
Terni;TR;Umbria;2002;Domestico;240;2745
Terni;TR;Umbria;2002;Industria;2271;2745
Terni;TR;Umbria;2002;Servizi;220;2745
Terni;TR;Umbria;2003;Agricoltura;14;2549
Terni;TR;Umbria;2003;Domestico;238;2549
Terni;TR;Umbria;2003;Industria;2059;2549
Terni;TR;Umbria;2003;Servizi;237;2549
Terni;TR;Umbria;2004;Agricoltura;14;2593
Terni;TR;Umbria;2004;Domestico;236;2593
Terni;TR;Umbria;2004;Industria;2099;2593
Terni;TR;Umbria;2004;Servizi;243;2593
Terni;TR;Umbria;2005;Agricoltura;15;2497
Terni;TR;Umbria;2005;Domestico;243;2497
Terni;TR;Umbria;2005;Industria;1978;2497
Terni;TR;Umbria;2005;Servizi;258;2497
Terni;TR;Umbria;2006;Agricoltura;16;2638
Terni;TR;Umbria;2006;Domestico;243;2638
Terni;TR;Umbria;2006;Industria;2103;2638
Terni;TR;Umbria;2006;Servizi;274;2638
Terni;TR;Umbria;2007;Agricoltura;17;2989
Terni;TR;Umbria;2007;Domestico;248;2989
Terni;TR;Umbria;2007;Industria;2446;2989
Terni;TR;Umbria;2007;Servizi;277;2989
Terni;TR;Umbria;2008;Agricoltura;16;2671
Terni;TR;Umbria;2008;Domestico;245;2671
Terni;TR;Umbria;2008;Industria;2127;2671
Terni;TR;Umbria;2008;Servizi;281;2671
Terni;TR;Umbria;2009;Agricoltura;16;2289
Terni;TR;Umbria;2009;Domestico;256;2289
Terni;TR;Umbria;2009;Industria;1727;2289
Terni;TR;Umbria;2009;Servizi;289;2289
Terni;TR;Umbria;2010;Agricoltura;18;2452
Terni;TR;Umbria;2010;Domestico;250;2452
Terni;TR;Umbria;2010;Industria;1889;2452
Terni;TR;Umbria;2010;Servizi;293;2452
Terni;TR;Umbria;2011;Agricoltura;19;2285
Terni;TR;Umbria;2011;Domestico;255;2285
Terni;TR;Umbria;2011;Industria;1722;2285
Terni;TR;Umbria;2011;Servizi;287;2285
Terni;TR;Umbria;2012;Agricoltura;18;2321
Terni;TR;Umbria;2012;Domestico;261;2321
Terni;TR;Umbria;2012;Industria;1747;2321
Terni;TR;Umbria;2012;Servizi;293;2321
Terni;TR;Umbria;2013;Agricoltura;17;2232
Terni;TR;Umbria;2013;Domestico;241;2232
Terni;TR;Umbria;2013;Industria;1653;2232
Terni;TR;Umbria;2013;Servizi;319;2232
Terni;TR;Umbria;2014;Agricoltura;14;2027
Terni;TR;Umbria;2014;Domestico;236;2027
Terni;TR;Umbria;2014;Industria;1460;2027
Terni;TR;Umbria;2014;Servizi;315;2027
Terni;TR;Umbria;2015;Agricoltura;15;2132
Terni;TR;Umbria;2015;Domestico;243;2132
Terni;TR;Umbria;2015;Industria;1529;2132
Terni;TR;Umbria;2015;Servizi;343;2132
Terni;TR;Umbria;2016;Agricoltura;14;2158
Terni;TR;Umbria;2016;Domestico;230;2158
Terni;TR;Umbria;2016;Industria;1548;2158
Terni;TR;Umbria;2016;Servizi;365;2158
Terni;TR;Umbria;2017;Agricoltura;15;2123
Terni;TR;Umbria;2017;Domestico;238;2123
Terni;TR;Umbria;2017;Industria;1501;2123
Terni;TR;Umbria;2017;Servizi;368;2123
Terni;TR;Umbria;2018;Agricoltura;16;2261
Terni;TR;Umbria;2018;Domestico;232;2261
Terni;TR;Umbria;2018;Industria;1654;2261
Terni;TR;Umbria;2018;Servizi;359;2261
Terni;TR;Umbria;2019;Agricoltura;17;2275
Terni;TR;Umbria;2019;Domestico;227;2275
Terni;TR;Umbria;2019;Industria;1709;2275
Terni;TR;Umbria;2019;Servizi;322;2275
Terni;TR;Umbria;2020;Agricoltura;18;2087
Terni;TR;Umbria;2020;Domestico;228;2087
Terni;TR;Umbria;2020;Industria;1525;2087
Terni;TR;Umbria;2020;Servizi;314;2087
Terni;TR;Umbria;2021;Agricoltura;19;2316
Terni;TR;Umbria;2021;Domestico;230;2316
Terni;TR;Umbria;2021;Industria;1712;2316
Terni;TR;Umbria;2021;Servizi;353;2316
Terni;TR;Umbria;2022;Agricoltura;19;2191
Terni;TR;Umbria;2022;Domestico;219;2191
Terni;TR;Umbria;2022;Industria;1599;2191
Terni;TR;Umbria;2022;Servizi;352;2191
Torino;TO;Piemonte;2000;Agricoltura;51;11506
Torino;TO;Piemonte;2000;Domestico;2412;11506
Torino;TO;Piemonte;2000;Industria;6594;11506
Torino;TO;Piemonte;2000;Servizi;2447;11506
Torino;TO;Piemonte;2001;Agricoltura;55;11669
Torino;TO;Piemonte;2001;Domestico;2451;11669
Torino;TO;Piemonte;2001;Industria;6648;11669
Torino;TO;Piemonte;2001;Servizi;2513;11669
Torino;TO;Piemonte;2002;Agricoltura;47;11165
Torino;TO;Piemonte;2002;Domestico;2451;11165
Torino;TO;Piemonte;2002;Industria;6027;11165
Torino;TO;Piemonte;2002;Servizi;2638;11165
Torino;TO;Piemonte;2003;Agricoltura;55;11373
Torino;TO;Piemonte;2003;Domestico;2499;11373
Torino;TO;Piemonte;2003;Industria;6016;11373
Torino;TO;Piemonte;2003;Servizi;2801;11373
Torino;TO;Piemonte;2004;Agricoltura;63;11466
Torino;TO;Piemonte;2004;Domestico;2534;11466
Torino;TO;Piemonte;2004;Industria;5988;11466
Torino;TO;Piemonte;2004;Servizi;2879;11466
Torino;TO;Piemonte;2005;Agricoltura;64;11308
Torino;TO;Piemonte;2005;Domestico;2537;11308
Torino;TO;Piemonte;2005;Industria;5767;11308
Torino;TO;Piemonte;2005;Servizi;2938;11308
Torino;TO;Piemonte;2006;Agricoltura;70;11786
Torino;TO;Piemonte;2006;Domestico;2592;11786
Torino;TO;Piemonte;2006;Industria;5907;11786
Torino;TO;Piemonte;2006;Servizi;3216;11786
Torino;TO;Piemonte;2007;Agricoltura;66;11757
Torino;TO;Piemonte;2007;Domestico;2516;11757
Torino;TO;Piemonte;2007;Industria;5984;11757
Torino;TO;Piemonte;2007;Servizi;3190;11757
Torino;TO;Piemonte;2008;Agricoltura;60;11494
Torino;TO;Piemonte;2008;Domestico;2562;11494
Torino;TO;Piemonte;2008;Industria;5625;11494
Torino;TO;Piemonte;2008;Servizi;3246;11494
Torino;TO;Piemonte;2009;Agricoltura;64;10500
Torino;TO;Piemonte;2009;Domestico;2580;10500
Torino;TO;Piemonte;2009;Industria;4540;10500
Torino;TO;Piemonte;2009;Servizi;3315;10500
Torino;TO;Piemonte;2010;Agricoltura;63;10702
Torino;TO;Piemonte;2010;Domestico;2624;10702
Torino;TO;Piemonte;2010;Industria;4628;10702
Torino;TO;Piemonte;2010;Servizi;3385;10702
Torino;TO;Piemonte;2011;Agricoltura;68;10587
Torino;TO;Piemonte;2011;Domestico;2560;10587
Torino;TO;Piemonte;2011;Industria;4508;10587
Torino;TO;Piemonte;2011;Servizi;3449;10587
Torino;TO;Piemonte;2012;Agricoltura;69;10279
Torino;TO;Piemonte;2012;Domestico;2524;10279
Torino;TO;Piemonte;2012;Industria;4085;10279
Torino;TO;Piemonte;2012;Servizi;3600;10279
Torino;TO;Piemonte;2013;Agricoltura;68;10086
Torino;TO;Piemonte;2013;Domestico;2458;10086
Torino;TO;Piemonte;2013;Industria;3945;10086
Torino;TO;Piemonte;2013;Servizi;3613;10086
Torino;TO;Piemonte;2014;Agricoltura;60;9866
Torino;TO;Piemonte;2014;Domestico;2346;9866
Torino;TO;Piemonte;2014;Industria;3883;9866
Torino;TO;Piemonte;2014;Servizi;3575;9866
Torino;TO;Piemonte;2015;Agricoltura;69;10010
Torino;TO;Piemonte;2015;Domestico;2385;10010
Torino;TO;Piemonte;2015;Industria;3910;10010
Torino;TO;Piemonte;2015;Servizi;3645;10010
Torino;TO;Piemonte;2016;Agricoltura;70;10054
Torino;TO;Piemonte;2016;Domestico;2337;10054
Torino;TO;Piemonte;2016;Industria;4002;10054
Torino;TO;Piemonte;2016;Servizi;3643;10054
Torino;TO;Piemonte;2017;Agricoltura;75;10107
Torino;TO;Piemonte;2017;Domestico;2316;10107
Torino;TO;Piemonte;2017;Industria;4019;10107
Torino;TO;Piemonte;2017;Servizi;3696;10107
Torino;TO;Piemonte;2018;Agricoltura;75;10128
Torino;TO;Piemonte;2018;Domestico;2307;10128
Torino;TO;Piemonte;2018;Industria;3950;10128
Torino;TO;Piemonte;2018;Servizi;3795;10128
Torino;TO;Piemonte;2019;Agricoltura;78;9921
Torino;TO;Piemonte;2019;Domestico;2282;9921
Torino;TO;Piemonte;2019;Industria;3878;9921
Torino;TO;Piemonte;2019;Servizi;3682;9921
Torino;TO;Piemonte;2020;Agricoltura;85;9254
Torino;TO;Piemonte;2020;Domestico;2339;9254
Torino;TO;Piemonte;2020;Industria;3773;9254
Torino;TO;Piemonte;2020;Servizi;3056;9254
Torino;TO;Piemonte;2021;Agricoltura;114;9804
Torino;TO;Piemonte;2021;Domestico;2266;9804
Torino;TO;Piemonte;2021;Industria;4184;9804
Torino;TO;Piemonte;2021;Servizi;3238;9804
Torino;TO;Piemonte;2022;Agricoltura;123;9706
Torino;TO;Piemonte;2022;Domestico;2240;9706
Torino;TO;Piemonte;2022;Industria;4056;9706
Torino;TO;Piemonte;2022;Servizi;3286;9706
Trapani;TP;Sicilia;2000;Agricoltura;36;1058
Trapani;TP;Sicilia;2000;Domestico;495;1058
Trapani;TP;Sicilia;2000;Industria;231;1058
Trapani;TP;Sicilia;2000;Servizi;295;1058
Trapani;TP;Sicilia;2001;Agricoltura;33;1077
Trapani;TP;Sicilia;2001;Domestico;495;1077
Trapani;TP;Sicilia;2001;Industria;242;1077
Trapani;TP;Sicilia;2001;Servizi;306;1077
Trapani;TP;Sicilia;2002;Agricoltura;31;1105
Trapani;TP;Sicilia;2002;Domestico;509;1105
Trapani;TP;Sicilia;2002;Industria;248;1105
Trapani;TP;Sicilia;2002;Servizi;316;1105
Trapani;TP;Sicilia;2003;Agricoltura;26;1158
Trapani;TP;Sicilia;2003;Domestico;522;1158
Trapani;TP;Sicilia;2003;Industria;262;1158
Trapani;TP;Sicilia;2003;Servizi;346;1158
Trapani;TP;Sicilia;2004;Agricoltura;24;1170
Trapani;TP;Sicilia;2004;Domestico;559;1170
Trapani;TP;Sicilia;2004;Industria;239;1170
Trapani;TP;Sicilia;2004;Servizi;346;1170
Trapani;TP;Sicilia;2005;Agricoltura;24;1214
Trapani;TP;Sicilia;2005;Domestico;544;1214
Trapani;TP;Sicilia;2005;Industria;261;1214
Trapani;TP;Sicilia;2005;Servizi;383;1214
Trapani;TP;Sicilia;2006;Agricoltura;27;1275
Trapani;TP;Sicilia;2006;Domestico;551;1275
Trapani;TP;Sicilia;2006;Industria;278;1275
Trapani;TP;Sicilia;2006;Servizi;417;1275
Trapani;TP;Sicilia;2007;Agricoltura;27;1267
Trapani;TP;Sicilia;2007;Domestico;554;1267
Trapani;TP;Sicilia;2007;Industria;267;1267
Trapani;TP;Sicilia;2007;Servizi;418;1267
Trapani;TP;Sicilia;2008;Agricoltura;29;1288
Trapani;TP;Sicilia;2008;Domestico;546;1288
Trapani;TP;Sicilia;2008;Industria;268;1288
Trapani;TP;Sicilia;2008;Servizi;443;1288
Trapani;TP;Sicilia;2009;Agricoltura;26;1253
Trapani;TP;Sicilia;2009;Domestico;537;1253
Trapani;TP;Sicilia;2009;Industria;258;1253
Trapani;TP;Sicilia;2009;Servizi;431;1253
Trapani;TP;Sicilia;2010;Agricoltura;26;1289
Trapani;TP;Sicilia;2010;Domestico;541;1289
Trapani;TP;Sicilia;2010;Industria;271;1289
Trapani;TP;Sicilia;2010;Servizi;450;1289
Trapani;TP;Sicilia;2011;Agricoltura;26;1288
Trapani;TP;Sicilia;2011;Domestico;553;1288
Trapani;TP;Sicilia;2011;Industria;250;1288
Trapani;TP;Sicilia;2011;Servizi;457;1288
Trapani;TP;Sicilia;2012;Agricoltura;28;1288
Trapani;TP;Sicilia;2012;Domestico;557;1288
Trapani;TP;Sicilia;2012;Industria;213;1288
Trapani;TP;Sicilia;2012;Servizi;487;1288
Trapani;TP;Sicilia;2013;Agricoltura;27;1265
Trapani;TP;Sicilia;2013;Domestico;533;1265
Trapani;TP;Sicilia;2013;Industria;222;1265
Trapani;TP;Sicilia;2013;Servizi;481;1265
Trapani;TP;Sicilia;2014;Agricoltura;26;1215
Trapani;TP;Sicilia;2014;Domestico;512;1215
Trapani;TP;Sicilia;2014;Industria;217;1215
Trapani;TP;Sicilia;2014;Servizi;459;1215
Trapani;TP;Sicilia;2015;Agricoltura;27;1229
Trapani;TP;Sicilia;2015;Domestico;531;1229
Trapani;TP;Sicilia;2015;Industria;214;1229
Trapani;TP;Sicilia;2015;Servizi;455;1229
Trapani;TP;Sicilia;2016;Agricoltura;27;1191
Trapani;TP;Sicilia;2016;Domestico;506;1191
Trapani;TP;Sicilia;2016;Industria;210;1191
Trapani;TP;Sicilia;2016;Servizi;446;1191
Trapani;TP;Sicilia;2017;Agricoltura;29;1225
Trapani;TP;Sicilia;2017;Domestico;531;1225
Trapani;TP;Sicilia;2017;Industria;211;1225
Trapani;TP;Sicilia;2017;Servizi;453;1225
Trapani;TP;Sicilia;2018;Agricoltura;26;1205
Trapani;TP;Sicilia;2018;Domestico;525;1205
Trapani;TP;Sicilia;2018;Industria;209;1205
Trapani;TP;Sicilia;2018;Servizi;443;1205
Trapani;TP;Sicilia;2019;Agricoltura;34;1216
Trapani;TP;Sicilia;2019;Domestico;522;1216
Trapani;TP;Sicilia;2019;Industria;208;1216
Trapani;TP;Sicilia;2019;Servizi;450;1216
Trapani;TP;Sicilia;2020;Agricoltura;45;1169
Trapani;TP;Sicilia;2020;Domestico;539;1169
Trapani;TP;Sicilia;2020;Industria;199;1169
Trapani;TP;Sicilia;2020;Servizi;385;1169
Trapani;TP;Sicilia;2021;Agricoltura;50;1247
Trapani;TP;Sicilia;2021;Domestico;572;1247
Trapani;TP;Sicilia;2021;Industria;205;1247
Trapani;TP;Sicilia;2021;Servizi;418;1247
Trapani;TP;Sicilia;2022;Agricoltura;47;1237
Trapani;TP;Sicilia;2022;Domestico;558;1237
Trapani;TP;Sicilia;2022;Industria;203;1237
Trapani;TP;Sicilia;2022;Servizi;427;1237
Trento;TN;Trentino-Alto Adige;2000;Agricoltura;52;2622
Trento;TN;Trentino-Alto Adige;2000;Domestico;530;2622
Trento;TN;Trentino-Alto Adige;2000;Industria;1365;2622
Trento;TN;Trentino-Alto Adige;2000;Servizi;674;2622
Trento;TN;Trentino-Alto Adige;2001;Agricoltura;49;2780
Trento;TN;Trentino-Alto Adige;2001;Domestico;542;2780
Trento;TN;Trentino-Alto Adige;2001;Industria;1428;2780
Trento;TN;Trentino-Alto Adige;2001;Servizi;760;2780
Trento;TN;Trentino-Alto Adige;2002;Agricoltura;43;2878
Trento;TN;Trentino-Alto Adige;2002;Domestico;535;2878
Trento;TN;Trentino-Alto Adige;2002;Industria;1534;2878
Trento;TN;Trentino-Alto Adige;2002;Servizi;765;2878
Trento;TN;Trentino-Alto Adige;2003;Agricoltura;57;3163
Trento;TN;Trentino-Alto Adige;2003;Domestico;551;3163
Trento;TN;Trentino-Alto Adige;2003;Industria;1658;3163
Trento;TN;Trentino-Alto Adige;2003;Servizi;895;3163
Trento;TN;Trentino-Alto Adige;2004;Agricoltura;53;3206
Trento;TN;Trentino-Alto Adige;2004;Domestico;553;3206
Trento;TN;Trentino-Alto Adige;2004;Industria;1670;3206
Trento;TN;Trentino-Alto Adige;2004;Servizi;929;3206
Trento;TN;Trentino-Alto Adige;2005;Agricoltura;50;3220
Trento;TN;Trentino-Alto Adige;2005;Domestico;603;3220
Trento;TN;Trentino-Alto Adige;2005;Industria;1608;3220
Trento;TN;Trentino-Alto Adige;2005;Servizi;957;3220
Trento;TN;Trentino-Alto Adige;2006;Agricoltura;45;3190
